product_id,sku,product_name,category,brand,supplier_id,unit,unit_price,status
1591,SKU01591,Parle Product 1591,Snacks,Amul,188.0,Kg,118.61,Inactive
1592,SKU01592,Dabur Product 1592,Household,Britannia,51.0,Piece,1195.68,Inactive
1593,SKU01593,Parle Product 1593,Snacks,ITC,100.0,Kg,784.08,Active
1594,SKU01594,Amul Product 1594,Frozen Food,ITC,164.0,Litre,2362.36,Inactive
1595,SKU01595,Nestle Product 1595,Household,ITC,187.0,Bottle,1122.76,Inactive
1596,SKU01596,ITC Product 1596,Cleaning,Dabur,87.0,Piece,1821.89,Inactive
1597,SKU01597,Amul Product 1597,Bakery,Amul,161.0,Bottle,2379.02,Inactive
1598,SKU01598,Nestle Product 1598,Beverages,ITC,4.0,Litre,2187.86,Active
1599,SKU01599,Dabur Product 1599,Frozen Food,P&G,42.0,Bottle,2380.49,Active
1600,SKU01600,Dabur Product 1600,Household,Nestle,133.0,Kg,966.34,Inactive
1601,SKU01601,Nestle Product 1601,Cleaning,Amul,185.0,Piece,1378.38,Active
1602,SKU01602,Dabur Product 1602,Household,Unilever,152.0,Piece,521.0,Inactive
1603,SKU01603,Dabur Product 1603,Beverages,P&G,175.0,Litre,883.59,Active
1604,SKU01604,Unilever Product 1604,Frozen Food,Amul,57.0,Bottle,867.26,Active
1605,SKU01605,ITC Product 1605,Household,P&G,48.0,Bottle,967.43,Active
1606,SKU01606,Parle Product 1606,Bakery,ITC,10.0,Pack,305.02,Active
1607,SKU01607,Parle Product 1607,Bakery,ITC,149.0,Litre,1465.25,Active
1608,SKU01608,P&G Product 1608,Snacks,Dabur,42.0,Litre,2185.62,Active
1609,SKU01609,Dabur Product 1609,Beverages,Britannia,200.0,Piece,1669.5,Inactive
1610,SKU01610,P&G Product 1610,Beverages,Parle,88.0,Bottle,973.72,Inactive
1611,SKU01611,Nestle Product 1611,Household,Amul,114.0,Piece,288.12,Inactive
1612,SKU01612,Unilever Product 1612,Cleaning,Britannia,68.0,Kg,1458.12,Inactive
1613,SKU01613,Unilever Product 1613,Bakery,Unilever,123.0,Pack,2459.49,Inactive
1614,SKU01614,P&G Product 1614,Household,Nestle,105.0,Litre,2022.24,Inactive
1615,SKU01615,Amul Product 1615,Frozen Food,Parle,102.0,Piece,1401.25,Inactive
1616,SKU01616,Amul Product 1616,Snacks,Nestle,115.0,Pack,1533.54,Inactive
1617,SKU01617,Nestle Product 1617,Frozen Food,Nestle,200.0,Kg,1255.22,Inactive
1618,SKU01618,Britannia Product 1618,Bakery,Britannia,22.0,Piece,1561.29,Active
1619,SKU01619,Unilever Product 1619,Dairy,Unilever,21.0,Kg,1741.93,Inactive
1620,SKU01620,ITC Product 1620,Dairy,ITC,133.0,Kg,2234.46,Inactive
1621,SKU01621,Unilever Product 1621,Household,P&G,185.0,Kg,1546.51,Inactive
1622,SKU01622,Amul Product 1622,Beverages,Amul,157.0,Pack,1856.02,Active
1623,SKU01623,Amul Product 1623,Dairy,ITC,109.0,Piece,1934.78,Active
1624,SKU01624,Britannia Product 1624,Personal Care,P&G,178.0,Litre,448.88,Inactive
1625,SKU01625,Amul Product 1625,Beverages,ITC,97.0,Pack,1132.33,Inactive
1626,SKU01626,Amul Product 1626,Dairy,ITC,68.0,Piece,2365.41,Inactive
1627,SKU01627,Britannia Product 1627,Household,Britannia,21.0,Pack,1896.74,Inactive
1628,SKU01628,P&G Product 1628,Beverages,Dabur,35.0,Piece,584.05,Inactive
1629,SKU01629,ITC Product 1629,Frozen Food,P&G,123.0,Piece,2350.23,Active
1630,SKU01630,Parle Product 1630,Snacks,Unilever,189.0,Kg,1804.32,Active
1631,SKU01631,P&G Product 1631,Bakery,Unilever,44.0,Bottle,2257.49,Active
1632,SKU01632,Britannia Product 1632,Personal Care,Unilever,127.0,Pack,1141.43,Inactive
1633,SKU01633,Britannia Product 1633,Personal Care,Dabur,176.0,Kg,1561.63,Active
1634,SKU01634,Dabur Product 1634,Bakery,Nestle,19.0,Kg,1744.67,Active
1635,SKU01635,Dabur Product 1635,Snacks,P&G,125.0,Kg,18.02,Inactive
1636,SKU01636,Britannia Product 1636,Cleaning,Parle,11.0,Pack,1081.93,Active
1637,SKU01637,ITC Product 1637,Cleaning,P&G,95.0,Pack,1529.9,Inactive
1638,SKU01638,Britannia Product 1638,Cleaning,Amul,121.0,Pack,795.59,Active
1639,SKU01639,P&G Product 1639,Snacks,Nestle,81.0,Pack,2131.72,Active
1640,SKU01640,Parle Product 1640,Beverages,Nestle,199.0,Kg,1644.65,Inactive
1641,SKU01641,ITC Product 1641,Snacks,Amul,196.0,Kg,727.58,Inactive
1642,SKU01642,Dabur Product 1642,Personal Care,Dabur,46.0,Kg,2152.38,Active
1643,SKU01643,Parle Product 1643,Bakery,ITC,143.0,Kg,904.37,Active
1644,SKU01644,Britannia Product 1644,Personal Care,P&G,102.0,Litre,1472.98,Inactive
1645,SKU01645,Dabur Product 1645,Dairy,P&G,199.0,Piece,803.96,Inactive
1646,SKU01646,Unilever Product 1646,Bakery,Unilever,64.0,Bottle,2011.96,Inactive
1647,SKU01647,Amul Product 1647,Dairy,Britannia,68.0,Piece,2209.42,Active
1648,SKU01648,Britannia Product 1648,Cleaning,Dabur,60.0,Piece,68.09,Active
1649,SKU01649,Unilever Product 1649,Household,Parle,74.0,Piece,1763.96,Active
1650,SKU01650,Dabur Product 1650,Cleaning,Parle,90.0,Pack,1031.51,Inactive
1651,SKU01651,Dabur Product 1651,Beverages,Unilever,170.0,Litre,1986.24,Active
1652,SKU01652,Dabur Product 1652,Beverages,P&G,145.0,Pack,213.12,Inactive
1653,SKU01653,ITC Product 1653,Personal Care,Nestle,19.0,Bottle,213.71,Inactive
1654,SKU01654,Amul Product 1654,Bakery,Nestle,144.0,Pack,2459.49,Active
1655,SKU01655,Britannia Product 1655,Beverages,Dabur,93.0,Piece,2487.64,Active
1656,SKU01656,Amul Product 1656,Household,Dabur,166.0,Pack,1929.55,Inactive
1657,SKU01657,P&G Product 1657,Personal Care,Nestle,30.0,Litre,948.8,Active
1658,SKU01658,Nestle Product 1658,Beverages,Unilever,33.0,Bottle,462.65,Inactive
1659,SKU01659,Nestle Product 1659,Dairy,ITC,68.0,Piece,717.41,Active
1660,SKU01660,Nestle Product 1660,Personal Care,ITC,90.0,Piece,2379.96,Active
1661,SKU01661,P&G Product 1661,Dairy,Nestle,175.0,Kg,761.85,Active
1662,SKU01662,Britannia Product 1662,Beverages,Parle,100.0,Pack,439.99,Active
1663,SKU01663,Unilever Product 1663,Beverages,Parle,23.0,Bottle,1511.57,Inactive
1664,SKU01664,Britannia Product 1664,Beverages,Unilever,70.0,Pack,250.72,Active
1665,SKU01665,Parle Product 1665,Beverages,Parle,41.0,Litre,1806.47,Active
1666,SKU01666,Parle Product 1666,Frozen Food,Amul,169.0,Litre,1558.45,Active
1667,SKU01667,Dabur Product 1667,Snacks,Britannia,61.0,Pack,2249.91,Inactive
1668,SKU01668,Dabur Product 1668,Snacks,Unilever,45.0,Litre,1400.77,Active
1669,SKU01669,Parle Product 1669,Cleaning,Amul,68.0,Piece,1919.47,Inactive
1670,SKU01670,Britannia Product 1670,Bakery,Nestle,81.0,Piece,855.96,Inactive
1671,SKU01671,ITC Product 1671,Bakery,ITC,114.0,Litre,1162.33,Active
1672,SKU01672,Parle Product 1672,Personal Care,Britannia,87.0,Litre,183.26,Inactive
1673,SKU01673,P&G Product 1673,Snacks,Britannia,163.0,Kg,721.85,Inactive
1674,SKU01674,Nestle Product 1674,Personal Care,ITC,112.0,Litre,429.12,Active
1675,SKU01675,Nestle Product 1675,Bakery,Dabur,126.0,Bottle,99.96,Inactive
1676,SKU01676,Britannia Product 1676,Beverages,Dabur,94.0,Piece,96.38,Inactive
1677,SKU01677,Unilever Product 1677,Bakery,Parle,81.0,Piece,2353.99,Inactive
1678,SKU01678,Dabur Product 1678,Dairy,ITC,119.0,Kg,2089.02,Inactive
1679,SKU01679,P&G Product 1679,Beverages,Britannia,189.0,Piece,1095.89,Active
1680,SKU01680,Unilever Product 1680,Beverages,Unilever,14.0,Kg,228.91,Inactive
1681,SKU01681,ITC Product 1681,Personal Care,Amul,139.0,Piece,1017.1,Inactive
1682,SKU01682,Parle Product 1682,Beverages,ITC,71.0,Kg,1846.83,Active
1683,SKU01683,P&G Product 1683,Household,Unilever,169.0,Bottle,1412.34,Active
1684,SKU01684,Unilever Product 1684,Household,Parle,95.0,Litre,1218.31,Inactive
1685,SKU01685,Amul Product 1685,Dairy,Britannia,84.0,Pack,1463.13,Inactive
1686,SKU01686,Dabur Product 1686,Snacks,Nestle,185.0,Kg,822.6,Active
1687,SKU01687,ITC Product 1687,Cleaning,Parle,190.0,Litre,2402.54,Active
1688,SKU01688,P&G Product 1688,Cleaning,Amul,68.0,Bottle,1814.48,Inactive
1689,SKU01689,Britannia Product 1689,Beverages,Parle,107.0,Bottle,54.75,Active
1690,SKU01690,Amul Product 1690,Beverages,Parle,55.0,Kg,263.27,Inactive
1691,SKU01691,ITC Product 1691,Beverages,Nestle,159.0,Bottle,1880.42,Active
1692,SKU01692,Britannia Product 1692,Frozen Food,Britannia,142.0,Bottle,134.22,Inactive
1693,SKU01693,Britannia Product 1693,Dairy,ITC,128.0,Piece,2067.58,Inactive
1694,SKU01694,Dabur Product 1694,Snacks,Parle,39.0,Kg,825.93,Inactive
1695,SKU01695,Amul Product 1695,Snacks,Amul,13.0,Piece,262.78,Inactive
1696,SKU01696,Parle Product 1696,Beverages,Nestle,75.0,Pack,707.75,Active
1697,SKU01697,Amul Product 1697,Beverages,Parle,30.0,Litre,164.21,Inactive
1698,SKU01698,Parle Product 1698,Dairy,Nestle,64.0,Pack,1799.9,Active
1699,SKU01699,P&G Product 1699,Dairy,Amul,63.0,Kg,1913.59,Inactive
1700,SKU01700,Dabur Product 1700,Frozen Food,P&G,168.0,Piece,1075.49,Active
1701,SKU01701,Amul Product 1701,Bakery,Unilever,183.0,Piece,1867.24,Active
1702,SKU01702,Dabur Product 1702,Beverages,ITC,168.0,Litre,812.92,Active
1703,SKU01703,Nestle Product 1703,Household,Nestle,119.0,Litre,331.82,Active
1704,SKU01704,Nestle Product 1704,Dairy,ITC,13.0,Kg,2206.58,Active
1705,SKU01705,Parle Product 1705,Frozen Food,Dabur,119.0,Piece,1318.56,Active
1706,SKU01706,ITC Product 1706,Bakery,P&G,159.0,Pack,868.96,Inactive
1707,SKU01707,Nestle Product 1707,Beverages,Nestle,195.0,Piece,1785.75,Active
1708,SKU01708,Unilever Product 1708,Bakery,Amul,185.0,Kg,2066.18,Inactive
1709,SKU01709,Britannia Product 1709,Beverages,Nestle,191.0,Piece,2430.73,Inactive
1710,SKU01710,ITC Product 1710,Household,Amul,8.0,Kg,2002.43,Inactive
1711,SKU01711,ITC Product 1711,Cleaning,Britannia,5.0,Pack,229.22,Active
1712,SKU01712,Dabur Product 1712,Frozen Food,Parle,54.0,Pack,1915.56,Active
1713,SKU01713,Dabur Product 1713,Snacks,Amul,170.0,Piece,2055.14,Active
1714,SKU01714,Amul Product 1714,Snacks,ITC,144.0,Piece,2076.82,Inactive
1715,SKU01715,Britannia Product 1715,Cleaning,Parle,11.0,Bottle,1374.47,Inactive
1716,SKU01716,ITC Product 1716,Snacks,Unilever,47.0,Pack,1789.55,Inactive
1717,SKU01717,P&G Product 1717,Frozen Food,ITC,86.0,Bottle,492.69,Inactive
1718,SKU01718,Parle Product 1718,Cleaning,Dabur,14.0,Kg,1421.06,Active
1719,SKU01719,Dabur Product 1719,Cleaning,Dabur,131.0,Kg,895.99,Active
1720,SKU01720,Amul Product 1720,Cleaning,Dabur,2.0,Litre,1300.51,Active
1721,SKU01721,Nestle Product 1721,Frozen Food,Parle,128.0,Kg,2180.77,Active
1722,SKU01722,Parle Product 1722,Frozen Food,Unilever,169.0,Piece,1478.83,Inactive
1723,SKU01723,ITC Product 1723,Beverages,Britannia,75.0,Pack,64.2,Active
1724,SKU01724,Amul Product 1724,Dairy,Unilever,36.0,Kg,2196.39,Inactive
1725,SKU01725,Amul Product 1725,Bakery,P&G,193.0,Pack,648.37,Active
1726,SKU01726,ITC Product 1726,Frozen Food,Parle,117.0,Piece,56.96,Inactive
1727,SKU01727,Amul Product 1727,Cleaning,ITC,96.0,Pack,934.73,Active
1728,SKU01728,Britannia Product 1728,Cleaning,ITC,185.0,Bottle,2383.74,Inactive
1729,SKU01729,Amul Product 1729,Beverages,ITC,188.0,Pack,173.99,Inactive
1730,SKU01730,Dabur Product 1730,Snacks,Dabur,87.0,Kg,674.61,Active
1731,SKU01731,Dabur Product 1731,Snacks,Parle,157.0,Bottle,470.73,Inactive
1732,SKU01732,Amul Product 1732,Dairy,Britannia,17.0,Piece,1457.28,Active
1733,SKU01733,P&G Product 1733,Bakery,Britannia,118.0,Litre,47.63,Inactive
1734,SKU01734,Unilever Product 1734,Bakery,Unilever,109.0,Piece,678.39,Inactive
1735,SKU01735,Unilever Product 1735,Frozen Food,Nestle,125.0,Litre,1570.47,Inactive
1736,SKU01736,Nestle Product 1736,Cleaning,ITC,131.0,Litre,583.99,Inactive
1737,SKU01737,Amul Product 1737,Household,Nestle,200.0,Litre,1196.74,Inactive
1738,SKU01738,Nestle Product 1738,Snacks,Nestle,40.0,Kg,856.45,Inactive
1739,SKU01739,Nestle Product 1739,Dairy,Britannia,22.0,Kg,2193.38,Active
1740,SKU01740,Unilever Product 1740,Frozen Food,Amul,13.0,Bottle,2388.16,Active
1741,SKU01741,ITC Product 1741,Beverages,Parle,113.0,Kg,2328.43,Active
1742,SKU01742,ITC Product 1742,Cleaning,Unilever,23.0,Kg,612.23,Inactive
1743,SKU01743,Amul Product 1743,Household,Dabur,99.0,Piece,2040.21,Inactive
1744,SKU01744,ITC Product 1744,Household,Unilever,128.0,Bottle,1693.37,Active
1745,SKU01745,Amul Product 1745,Household,Amul,197.0,Bottle,2215.34,Inactive
1746,SKU01746,Britannia Product 1746,Dairy,ITC,84.0,Litre,1408.43,Active
1747,SKU01747,Amul Product 1747,Beverages,Nestle,100.0,Kg,314.25,Inactive
1748,SKU01748,Dabur Product 1748,Cleaning,Unilever,22.0,Bottle,362.9,Inactive
1749,SKU01749,Nestle Product 1749,Dairy,Parle,200.0,Kg,2069.49,Inactive
1750,SKU01750,Parle Product 1750,Personal Care,Parle,103.0,Litre,105.75,Active
1751,SKU01751,Nestle Product 1751,Beverages,P&G,99.0,Litre,689.02,Active
1752,SKU01752,ITC Product 1752,Frozen Food,Britannia,163.0,Bottle,538.2,Active
1753,SKU01753,Unilever Product 1753,Frozen Food,Nestle,120.0,Bottle,336.96,Inactive
1754,SKU01754,P&G Product 1754,Household,Unilever,191.0,Bottle,2473.48,Active
1755,SKU01755,P&G Product 1755,Frozen Food,Nestle,26.0,Pack,772.77,Inactive
1756,SKU01756,Dabur Product 1756,Household,Parle,3.0,Bottle,1690.05,Inactive
1757,SKU01757,Britannia Product 1757,Dairy,Amul,44.0,Pack,1092.67,Active
1758,SKU01758,ITC Product 1758,Personal Care,Amul,159.0,Bottle,2104.4,Active
1759,SKU01759,Nestle Product 1759,Bakery,Nestle,3.0,Kg,1208.31,Inactive
1760,SKU01760,Amul Product 1760,Household,ITC,102.0,Litre,1238.8,Inactive
1761,SKU01761,Dabur Product 1761,Bakery,Amul,44.0,Pack,219.51,Inactive
1762,SKU01762,Nestle Product 1762,Bakery,Britannia,110.0,Kg,912.44,Active
1763,SKU01763,Parle Product 1763,Dairy,Amul,168.0,Litre,834.04,Inactive
1764,SKU01764,Amul Product 1764,Cleaning,Nestle,193.0,Bottle,2442.99,Active
1765,SKU01765,P&G Product 1765,Snacks,Dabur,12.0,Piece,1931.24,Active
1766,SKU01766,Unilever Product 1766,Bakery,Nestle,34.0,Kg,1530.87,Active
1767,SKU01767,Nestle Product 1767,Cleaning,Britannia,28.0,Piece,1391.5,Active
1768,SKU01768,Dabur Product 1768,Dairy,Amul,167.0,Litre,1263.75,Inactive
1769,SKU01769,Dabur Product 1769,Snacks,Parle,68.0,Pack,1825.68,Active
1770,SKU01770,Dabur Product 1770,Personal Care,Britannia,186.0,Bottle,670.09,Inactive
1771,SKU01771,Unilever Product 1771,Snacks,ITC,161.0,Litre,505.3,Inactive
1772,SKU01772,Britannia Product 1772,Frozen Food,ITC,14.0,Bottle,213.39,Inactive
1773,SKU01773,Parle Product 1773,Dairy,Parle,4.0,Kg,2233.39,Inactive
1774,SKU01774,Unilever Product 1774,Frozen Food,P&G,59.0,Bottle,1413.95,Active
1775,SKU01775,Unilever Product 1775,Personal Care,P&G,166.0,Bottle,2088.34,Active
1776,SKU01776,Nestle Product 1776,Frozen Food,ITC,69.0,Litre,95.91,Inactive
1777,SKU01777,Parle Product 1777,Household,P&G,149.0,Litre,2132.87,Inactive
1778,SKU01778,Dabur Product 1778,Frozen Food,ITC,99.0,Piece,1594.2,Active
1779,SKU01779,Parle Product 1779,Dairy,Parle,119.0,Kg,1399.6,Inactive
1780,SKU01780,Amul Product 1780,Dairy,ITC,64.0,Piece,694.32,Active
1781,SKU01781,Nestle Product 1781,Household,P&G,116.0,Piece,1564.49,Inactive
1782,SKU01782,Amul Product 1782,Snacks,Nestle,200.0,Litre,1908.73,Active
1783,SKU01783,Britannia Product 1783,Cleaning,ITC,147.0,Pack,1551.45,Active
1784,SKU01784,P&G Product 1784,Household,Dabur,23.0,Pack,1078.64,Inactive
1785,SKU01785,Dabur Product 1785,Personal Care,ITC,51.0,Kg,568.95,Active
1786,SKU01786,P&G Product 1786,Personal Care,Britannia,30.0,Bottle,2476.4,Active
1787,SKU01787,Nestle Product 1787,Frozen Food,P&G,128.0,Litre,559.65,Active
1788,SKU01788,Nestle Product 1788,Household,Unilever,2.0,Kg,958.69,Inactive
1789,SKU01789,Parle Product 1789,Dairy,Nestle,23.0,Pack,924.21,Inactive
1790,SKU01790,Unilever Product 1790,Beverages,ITC,148.0,Kg,1910.78,Active
1791,SKU01791,P&G Product 1791,Bakery,Amul,13.0,Pack,1779.52,Active
1792,SKU01792,Britannia Product 1792,Dairy,Amul,178.0,Litre,945.5,Active
1793,SKU01793,Amul Product 1793,Frozen Food,Nestle,185.0,Litre,631.94,Active
1794,SKU01794,P&G Product 1794,Dairy,Britannia,171.0,Bottle,210.28,Inactive
1795,SKU01795,Dabur Product 1795,Frozen Food,Parle,30.0,Litre,378.99,Inactive
1796,SKU01796,ITC Product 1796,Personal Care,P&G,70.0,Piece,1009.72,Active
1797,SKU01797,Unilever Product 1797,Household,Britannia,54.0,Pack,1360.42,Active
1798,SKU01798,P&G Product 1798,Frozen Food,Nestle,170.0,Pack,1441.31,Active
1799,SKU01799,Britannia Product 1799,Bakery,Dabur,27.0,Piece,609.63,Inactive
1800,SKU01800,Parle Product 1800,Beverages,Unilever,149.0,Pack,2413.7,Active
1801,SKU01801,P&G Product 1801,Dairy,Unilever,109.0,Litre,248.46,Inactive
1802,SKU01802,Britannia Product 1802,Beverages,Amul,180.0,Kg,1188.23,Active
1803,SKU01803,Dabur Product 1803,Snacks,Nestle,111.0,Piece,1478.61,Active
1804,SKU01804,P&G Product 1804,Dairy,Amul,10.0,Piece,2262.21,Inactive
1805,SKU01805,P&G Product 1805,Beverages,Dabur,147.0,Litre,2453.44,Inactive
1806,SKU01806,Britannia Product 1806,Bakery,Dabur,3.0,Piece,2173.55,Active
1807,SKU01807,Unilever Product 1807,Household,P&G,67.0,Bottle,227.44,Inactive
1808,SKU01808,Amul Product 1808,Beverages,Amul,114.0,Kg,1223.17,Active
1809,SKU01809,Nestle Product 1809,Personal Care,Dabur,1.0,Bottle,143.86,Active
1810,SKU01810,Parle Product 1810,Personal Care,Dabur,196.0,Kg,2336.09,Inactive
1811,SKU01811,Parle Product 1811,Snacks,Nestle,39.0,Kg,1541.28,Inactive
1812,SKU01812,ITC Product 1812,Household,Nestle,54.0,Pack,954.55,Active
1813,SKU01813,Nestle Product 1813,Bakery,Nestle,177.0,Bottle,2185.82,Active
1814,SKU01814,Parle Product 1814,Beverages,Nestle,29.0,Litre,1934.04,Active
1815,SKU01815,Unilever Product 1815,Bakery,Unilever,144.0,Bottle,105.29,Inactive
1816,SKU01816,Amul Product 1816,Snacks,Dabur,119.0,Bottle,768.9,Active
1817,SKU01817,Parle Product 1817,Snacks,Unilever,165.0,Litre,289.14,Inactive
1818,SKU01818,Britannia Product 1818,Household,Britannia,163.0,Pack,1041.32,Active
1819,SKU01819,Nestle Product 1819,Snacks,P&G,90.0,Pack,2097.89,Active
1820,SKU01820,Amul Product 1820,Cleaning,Dabur,182.0,Kg,1081.03,Active
1821,SKU01821,ITC Product 1821,Cleaning,Nestle,135.0,Bottle,744.93,Inactive
1822,SKU01822,Amul Product 1822,Beverages,Dabur,122.0,Pack,31.17,Active
1823,SKU01823,Dabur Product 1823,Cleaning,Britannia,3.0,Kg,1238.45,Inactive
1824,SKU01824,P&G Product 1824,Snacks,Unilever,109.0,Piece,37.76,Active
1825,SKU01825,Unilever Product 1825,Household,Amul,199.0,Kg,310.66,Inactive
1826,SKU01826,Dabur Product 1826,Snacks,Unilever,7.0,Piece,2414.87,Inactive
1827,SKU01827,Unilever Product 1827,Bakery,Parle,113.0,Bottle,1071.68,Inactive
1828,SKU01828,Nestle Product 1828,Personal Care,Parle,113.0,Pack,1994.58,Active
1829,SKU01829,Nestle Product 1829,Beverages,Unilever,131.0,Piece,1678.21,Active
1830,SKU01830,Nestle Product 1830,Cleaning,ITC,116.0,Bottle,1586.48,Active
1831,SKU01831,Nestle Product 1831,Beverages,Parle,38.0,Pack,511.36,Inactive
1832,SKU01832,Dabur Product 1832,Beverages,Britannia,131.0,Bottle,217.29,Inactive
1833,SKU01833,Amul Product 1833,Personal Care,Britannia,34.0,Litre,987.8,Active
1834,SKU01834,Nestle Product 1834,Household,Unilever,175.0,Pack,1709.91,Inactive
1835,SKU01835,Britannia Product 1835,Household,Amul,70.0,Litre,2480.95,Active
1836,SKU01836,Nestle Product 1836,Household,Amul,41.0,Pack,1527.02,Inactive
1837,SKU01837,P&G Product 1837,Personal Care,Britannia,157.0,Litre,1851.47,Inactive
1838,SKU01838,Nestle Product 1838,Dairy,Nestle,117.0,Piece,407.87,Active
1839,SKU01839,ITC Product 1839,Snacks,Britannia,19.0,Kg,1263.19,Inactive
1840,SKU01840,Dabur Product 1840,Beverages,Nestle,8.0,Piece,2203.38,Active
1841,SKU01841,P&G Product 1841,Snacks,Nestle,97.0,Bottle,2496.36,Inactive
1842,SKU01842,Britannia Product 1842,Beverages,Nestle,30.0,Bottle,583.94,Active
1843,SKU01843,P&G Product 1843,Snacks,Unilever,104.0,Litre,773.56,Active
1844,SKU01844,Parle Product 1844,Cleaning,P&G,9.0,Kg,1741.47,Inactive
1845,SKU01845,ITC Product 1845,Bakery,Unilever,78.0,Kg,1288.77,Inactive
1846,SKU01846,ITC Product 1846,Household,Britannia,18.0,Piece,2121.4,Inactive
1847,SKU01847,Britannia Product 1847,Household,Amul,101.0,Pack,1109.63,Active
1848,SKU01848,Parle Product 1848,Personal Care,Nestle,171.0,Piece,255.64,Active
1849,SKU01849,P&G Product 1849,Snacks,Britannia,12.0,Piece,2294.3,Inactive
1850,SKU01850,Unilever Product 1850,Dairy,Parle,151.0,Pack,1550.86,Inactive
1851,SKU01851,Amul Product 1851,Household,P&G,94.0,Bottle,666.99,Inactive
1852,SKU01852,Parle Product 1852,Beverages,P&G,71.0,Pack,355.16,Active
1853,SKU01853,Britannia Product 1853,Snacks,Amul,152.0,Pack,656.97,Inactive
1854,SKU01854,ITC Product 1854,Personal Care,ITC,11.0,Pack,1965.96,Inactive
1855,SKU01855,Parle Product 1855,Snacks,Unilever,70.0,Kg,1612.09,Active
1856,SKU01856,Nestle Product 1856,Cleaning,Parle,79.0,Litre,969.35,Active
1857,SKU01857,P&G Product 1857,Household,Nestle,35.0,Litre,1789.02,Inactive
1858,SKU01858,Britannia Product 1858,Cleaning,Britannia,113.0,Bottle,887.35,Active
1859,SKU01859,Dabur Product 1859,Household,Parle,87.0,Litre,1586.18,Active
1860,SKU01860,Parle Product 1860,Bakery,ITC,34.0,Bottle,1911.4,Inactive
1861,SKU01861,Dabur Product 1861,Household,P&G,160.0,Bottle,1051.44,Inactive
1862,SKU01862,Unilever Product 1862,Household,Amul,101.0,Bottle,553.74,Inactive
1863,SKU01863,Parle Product 1863,Beverages,P&G,30.0,Litre,357.87,Active
1864,SKU01864,Unilever Product 1864,Bakery,Dabur,125.0,Litre,2150.31,Active
1865,SKU01865,Unilever Product 1865,Snacks,Amul,145.0,Bottle,1826.94,Active
1866,SKU01866,Nestle Product 1866,Beverages,Britannia,34.0,Kg,1071.53,Active
1867,SKU01867,Amul Product 1867,Dairy,Dabur,129.0,Kg,888.61,Active
1868,SKU01868,Amul Product 1868,Household,Parle,49.0,Kg,1828.53,Inactive
1869,SKU01869,Parle Product 1869,Snacks,Unilever,109.0,Kg,1051.2,Inactive
1870,SKU01870,Dabur Product 1870,Beverages,Britannia,116.0,Litre,2128.82,Active
1871,SKU01871,ITC Product 1871,Cleaning,Nestle,191.0,Litre,749.1,Inactive
1872,SKU01872,Parle Product 1872,Cleaning,Dabur,35.0,Kg,2488.65,Inactive
1873,SKU01873,P&G Product 1873,Cleaning,Amul,73.0,Piece,2266.92,Active
1874,SKU01874,ITC Product 1874,Frozen Food,Britannia,163.0,Pack,2101.94,Active
1875,SKU01875,Britannia Product 1875,Dairy,Amul,106.0,Bottle,1833.83,Active
1876,SKU01876,Unilever Product 1876,Dairy,Amul,114.0,Piece,1974.63,Active
1877,SKU01877,Unilever Product 1877,Frozen Food,P&G,48.0,Bottle,221.26,Active
1878,SKU01878,Amul Product 1878,Personal Care,Amul,150.0,Bottle,602.43,Inactive
1879,SKU01879,ITC Product 1879,Dairy,Unilever,164.0,Piece,440.78,Inactive
1880,SKU01880,P&G Product 1880,Personal Care,Unilever,43.0,Kg,2236.9,Active
1881,SKU01881,Amul Product 1881,Snacks,Britannia,131.0,Piece,1161.42,Active
1882,SKU01882,Britannia Product 1882,Dairy,ITC,72.0,Bottle,1361.58,Inactive
1883,SKU01883,Parle Product 1883,Cleaning,Britannia,107.0,Kg,956.58,Active
1884,SKU01884,ITC Product 1884,Frozen Food,ITC,102.0,Litre,1207.51,Inactive
1885,SKU01885,Unilever Product 1885,Household,Unilever,101.0,Kg,1896.37,Inactive
1886,SKU01886,Nestle Product 1886,Bakery,Britannia,51.0,Kg,1999.67,Active
1887,SKU01887,Nestle Product 1887,Cleaning,P&G,57.0,Litre,139.12,Active
1888,SKU01888,ITC Product 1888,Personal Care,Amul,174.0,Pack,131.98,Active
1889,SKU01889,Britannia Product 1889,Household,Dabur,102.0,Piece,1918.69,Inactive
1890,SKU01890,Nestle Product 1890,Bakery,P&G,101.0,Pack,2292.32,Inactive
1891,SKU01891,Amul Product 1891,Frozen Food,Britannia,93.0,Litre,1514.49,Inactive
1892,SKU01892,Amul Product 1892,Frozen Food,Unilever,137.0,Pack,2134.96,Inactive
1893,SKU01893,Amul Product 1893,Snacks,Parle,151.0,Pack,267.31,Inactive
1894,SKU01894,Britannia Product 1894,Dairy,Unilever,95.0,Pack,1153.03,Active
1895,SKU01895,Amul Product 1895,Cleaning,Amul,18.0,Kg,538.23,Inactive
1896,SKU01896,Parle Product 1896,Beverages,Unilever,142.0,Pack,79.77,Inactive
1897,SKU01897,ITC Product 1897,Dairy,Dabur,22.0,Kg,1807.73,Active
1898,SKU01898,Unilever Product 1898,Dairy,ITC,29.0,Pack,787.0,Inactive
1899,SKU01899,Amul Product 1899,Snacks,Amul,148.0,Kg,1898.99,Active
1900,SKU01900,Dabur Product 1900,Frozen Food,Amul,75.0,Pack,2389.96,Active
